movie_title,review
보이스,역시 1편이 최고지
보이스,시즌모두재밌게 봤던... 인생드라마
보이스,다른 시리즈는 스타일이 아니라 못 봤지만 이건 재미있게 봤어요
보이스,"역시 1편이 최고, 캐릭터, 전개 모두 최고의 시즌"
보이스,보이스 시리즈 중 역시 최고는 1편이라고 생각한다. 매화 볼 때마다 너무 재밌고 심장이 터지는 듯한 느낌을 받았다.
보이스,인생작..너무 재밌게 잘 봤던 드라마! 2 3 4시즌들도 꽤 재밌었던ㅜ
보이스,시리즈3까지다봄
보이스,와 1화부터 눈물 콸콸입니다 자신의 아내를 죽인 살인범을 직접 잡는다고 나설 때 제가 다 말리고 싶옸습니다ㅜㅜ 너무 눈물이 났어요
보이스,.
보이스,김재욱 연기 👍
보이스,역시 미친개는 무진혁.
보이스,시즌1은 레전드다
보이스,제일재밌게본드라마👍
보이스,목소리에서 다양한 정보를 얻는 주인공. 우리가 쉽게 넘겨버리는 사소한 정보들을 속속들이 찾아낸다. 우리에게 약자와 소수의 목소리에 조명해야 한다는 커다란 의미를 내포한 드라마.
보이스,"드라마적 요소와 현실에 일어날법한 사건, 사고가 더해져서 재밌게 봄."
보이스,티비에 장혁 연기 맘에 들어서 더 보고 싶었는데 다른 시즌보다 1시즌 더 재밌었다.
보이스,크리미널 마인드를 한국판으로 풀어내면 이런느낌이 아닐까 싶다 주인공들의 연기 쪼가 심해서 호불호가 갈릴듯함 그래도 전 시즌 통틀어 시즌1이 레전드 모태구 캐릭터가 너무나 매력적임
보이스,경찰들이 죄다 초딩인가... 중딩애들도 이렇게 말싸움안하겠다. 골든타임 컨셉때문에 작중 시간이 말도안되게 천천히 흘러감. 보이스에 집중하려다보니 전개가 너무 작위적이다
보이스,장혁에서 추노가 지워지는건언제쯤일까 소머즈 설정도 좀 그래
보이스,치밀한듯 허술해 많이....
보이스,5화까지 보고 포기. 태클을 걸지 않고는 볼 수가 없었다.
보이스,범인이 아주 매력적이였지
보이스,재밌네
보이스,보이스 내 인생드라마
보이스,보이스 시즌 중 내 최애 팀원으로 구성된 시즌 잘 만든 추리물 소리만으로 방향감까지 알 수 있다는 게 자꾸 거슬렸지만 굽히지 않는 신념을 가진 캐릭터들의 모임은 아주 내 취향
중증외상센터,디들 1편 시작부터 항문/밤톨/조폭 이런거에 항마력 안딸렸어요? 진짜요? 클리셰 너무 다 안보였어요? 안 오글거렸서요? 의리로 끝까지 보긴했다만...... 넘 쌈마이였슴
중증외상센터,아는 맛이 무섭다... 늘어지는 부분 없이 깔끔한 전개가 굿
중증외상센터,많이 접한 전개임에도 군더더기 없는 빠른 전개로 에피소드8편 순삭했네요! ㅋㅋ 윤경호 배우 너무 귀엽네요! 전 재밌게 봤어요!
중증외상센터,내생에 가장 보기힘든 메디컬물이었다 너무인위적이고 오글거려서 1화보고 포기
중증외상센터,제대로된 메디컬 시즌 드라마 탄생~ 주지훈 배우 다작하더니 하나 제대로 터짐^^ 추영우는 옥씨부인전에 중증외상센터에 연속대박~하영은 이번에 눈도장제대로 딱 !윤경호는 역시나 윤블
중증외상센터,오랜만에 넷플릭스에서 최고 쌍따봉을 눌러 보네요.
