movie_title,review
약사의 혼잣말,남여 모두 재밌게 볼 순정 추리 중국풍 애니
약사의 혼잣말,약사가 주인공인 추리물. 짧은 에피소드 한두편에서 사건을 해결한다. 신분의 제약으로 코난처럼 뒤에서 돕는 역활을 한다. 각 편이 흥미진진하다. 한드처럼 출생의 비밀도 있다 헐!
약사의 혼잣말,"첫화에 나온 호기심과 지식욕, 약간의 정의감이라는 주인공의 성향이 꽤나 마음에 들었던 장면 :) 작화의 퀄리티가 높고 전반적으로 가볍게 보기 좋은 추리장르."
약사의 혼잣말,생각없이 봤는데 꽤 재밌네요 그리고 가끔씩 나오는 SD 작화가 넘 귀여워요
약사의 혼잣말,궁중 암투를 흥미롭게 추리하고 풀어나간다. 설정이 탄탄한 원작을 잘 재현하고 유우키 아오이의 여주 연기가 탁월하다.
약사의 혼잣말,흔히 보지 못한 배경에 컨셉... 여주도 등장인물들도 좋고 스토리도 좋아요 짱
약사의 혼잣말,유치해보이지만 생각보다 따뜻한 전개 ㅋㅋ 여주 목소리 특이함
약사의 혼잣말,"일본인들이 만든 중국을 배경으로 한 애니라는게 독특한데, 나름 괜찮음."
약사의 혼잣말,기록용) 18화까지 봄
약사의 혼잣말,약사의 옷을 입은 사실상 탐정 마오마오의 추리 애니로 흥미로운 이야기 전개에 시즌2도 기대
약사의 혼잣말,그시대에 맞는 배경과 스토리가 돋보이는 작품
약사의 혼잣말,너무 사랑으로 치우쳐지지도 않고 줏대있는 주인공이 너무 귀엽다 :) 2기도 너무 궁금
약사의 혼잣말,2기 나온다고해서 봤는데 순식간에 봤네...
약사의 혼잣말,특별한 듯 단순한 의원의 궁중추리(3.0)
약사의 혼잣말,독도 씹어먹는 여주라니 매력적이다. 너무 똑똑해도 너무 몰라도 안돼는 살얼음판 궁에서 적당히 선을 넘나들며 잘 살아가는 마오마오가 멋지다 (약초에는 눈이 돌지만ㅋㅋ)
약사의 혼잣말,약사의 혼자말이라 쓰고 소녀 김전일이라고 읽는다. 뭐든 다 아는 애가 자기일만은 영 모름.. 그래도 볼만했다.
약사의 혼잣말,시즌2 주세요 제발제발제발
약사의 혼잣말,마요마요는 이쁘다. 사건해결하는 능력이 있는 아이.지켜보는 재미가있다.
약사의 혼잣말,계속 보게되는 스토리
약사의 혼잣말,간만에 빈틈없고 구조가 탄탄한 드라마를 본 듯 하다
약사의 혼잣말,궁중을 소재로한 추리극은 정말 색다르면서도 재미있네요. 십이국기부터 사극까지 역사극을 좋아하는 것도 이 작품을 좋아하게 된 게기였겠지만 그보다 캐릭터의 입체감이 너무 좋네요.
약사의 혼잣말,약학과 눈썰미로 풀어내는 추리가 꿀잼
약사의 혼잣말,일본 애니메이션인데 중국풍 이야기 인게 신기해서 봤는데 벌써 정주행 4번은 한 것 같다. 유우키 아오이님의 매력과 마오마오의 매력이 합쳐져 완벽한 상승효과가 일어났다!
약사의 혼잣말,스토리의 개연성이 탄탄하지 못하다는 느낌을 내내 받는다. 현실적인 궁중암투와 섬세한 심리묘사를 기대한다면 적절치 못한 작품. 비슷한 소재를 다룬 대장금에 비해 많이 아쉬움.
약사의 혼잣말,주인공들이 귀엽다가도 진지하게 사건을 해결해 나갈 때 재미있었다. 장면 하나하나 놓칠 부분 없이 재미있고 작화도 예뻐서 눈이 즐겁게 시청했다.
약사의 혼잣말,약간 대장금 느낌임 넘재밌게봤음
약사의 혼잣말,재미있어요! 2023. 10. 22. ~ 2024. 3. 24.
약사의 혼잣말,SD 귀여움 가오슌조타
약사의 혼잣말,추리물 좋아하는 사람은 좋아할 것 같다 나는 좋았다
약사의 혼잣말,"대륙의 후궁 생활을 약사 마오마오를 통해서 보여줍니다. 평범하지만, 독과 약에 대해서는 비범한 마오마오가 그녀의 의지와는 상관없이 황궁의 중심으로 들어가게 되는 이야기입니다."
약사의 혼잣말,잔잔한 분위기와 추리를 좋아한다면 봐야하는 만화. 추리의 내용이 생각보다 전문적이여서 몰입이 좋다
약사의 혼잣말,주인공이 똑똑한것 같긴한데 그 머리를 써먹지를 않고 난 다 알고 있지만 당해준다는 식으로 진행하니까 좀 답답해서 하차했어요...
약사의 혼잣말,이거 왜 안 봐요? 제발 봐요. 너무 재미쎠
약사의 혼잣말,혼잣말을 꼭 봐야할까
약사의 혼잣말,대장금과 일본감성을 섞어서 중국배경으로 한 애니 그냥 주욱 보기 부담없고 여주는 귀엽고 당차서 좋다.
매드 맥스: 분노의 도로,샤를리즈 테론 너무 멋있다. 미친듯한 전율이 느껴지는 영화
매드 맥스: 분노의 도로,끝도 없이 달려 절망의 땅에서 찾는 구원.
매드 맥스: 분노의 도로,기타리스트에게 멋진 기타와 단독적이고 이동가능한 세션을 지원 할 줄 아는 임모탄 님이야말로 진정 음악을 사랑하고 아티스트를 아끼는 훌륭한 지도자 이십니다.
매드 맥스: 분노의 도로,무!조!건! 극장에서 체험해야 하는 영화!!!!!
매드 맥스: 분노의 도로,어떻게 이런 스토리를 만들었을까
매드 맥스: 분노의 도로,도파민 중독자가 만든 2시간 도파민을 끊임없이 공급해준다.
매드 맥스: 분노의 도로,어느 누가 이런 액션물에 스토리가 많이 부족하다고 하는가…그 자 앞에 <매드맥스: 분노의 도로>를 보여줘라. 그 입 디물라
매드 맥스: 분노의 도로,진정한 MAD MOVIE
매드 맥스: 분노의 도로,분노가 메마른 대지를 적실 때 강렬한 잔상이 뇌리에 피어나다.
매드 맥스: 분노의 도로,장면장면이 예술이에요. 극강의 화면몰입도. 너무 판타스틱
매드 맥스: 분노의 도로,희망을 좇아 미친듯이 솓구치는 아드레날린
매드 맥스: 분노의 도로,말이 안나오는 액션에다 철학까지 있다.
매드 맥스: 분노의 도로,연출과 액션의 황홀한 감동
매드 맥스: 분노의 도로,그 장면이 cg가 아니라니 진짜 미친 영화
매드 맥스: 분노의 도로,소문난 집이 입맛에 맞지 않았다
매드 맥스: 분노의 도로,화면을 횡적으로 미친듯이 가로지르는 속도감과 견줄 세로의 장대 액션. 포스트 아포칼립스를 다룬만큼 세기말적 이미지를 각인시키려한 분장과 연기들이 압권이다. CG를 쓰지 않아 중력에...
매드 맥스: 분노의 도로,무조건극장에서봐야하는영화….
매드 맥스: 분노의 도로,엔진소리가 내 심장소리같다
매드 맥스: 분노의 도로,"◈ 끈적한 지루함 따위, 8기통을 통해 가열되고... 결국, 주체 못할 속도감과 함께 기체가 되어, 증발해 버린지 오래."
매드 맥스: 분노의 도로,니콜라스 홀트의 한 때 팬으로 빡빡이에 은니 스프레이는 너무나 강렬하다 씨앗과 여지들 모두 인상깊었던 영화 박진감 넘치는 영화로는 최고입니다
매드 맥스: 분노의 도로,"조지 밀러 감독의 연출도 미쳤고 톰 하디, 샤를리즈 테론 포함 배우들의 연기도 미쳤다 그냥 '매드맥스 분노의 도로' 영화 자체가 미쳤다"
매드 맥스: 분노의 도로,핵전쟁으로 멸망한 22세기 곧 올지도?! 다른분 기타리스트 드립땜에 아무 생각이 안드네 ㅋㅋㅋ 아놔 인류가 지성을 상실한 미래를 상상해본다면 매드맥스
매드 맥스: 분노의 도로,극장에서 관람하지 못한 것이 천추의 한
매드 맥스: 분노의 도로,황량한 사막에서 북소리가 들리는 순간 내 심장도 미친듯이 울린다. 그들은 물건이 아니다. 우리도 물건이 아니다.
매드 맥스: 분노의 도로,의미없는 카트라이더
매드 맥스: 분노의 도로,영화를 좋아하는 사람에게는 역대 다섯 손가락 안에 드는 액션 무비
매드 맥스: 분노의 도로,피먼지와 황량한 사막 속에도 구원은 존재한다
매드 맥스: 분노의 도로,심야영화로 보고 친구랑 집에 걸어오는 내내 여운이 가지 않아 얼빠져서 집에 왔던 기억이..... 진짜 강추
매드 맥스: 분노의 도로,말 그대로 미친 영화.. 아날로그의 끝판 왕.. 앞으로 이런 영화 볼 수 있을런지..
매드 맥스: 분노의 도로,-
매드 맥스: 분노의 도로,"야만인들의 지배에서 벗어나 어릴적 푸른 고향으로 돌아왔지만 푸르던 곳은 메말라버린지 오래. 160일 바이크로 달려서 사막을 건너려했지만 차라리 본거지를 점령하는게 낫겠다는 판단,"
매드 맥스: 분노의 도로,“그 얼마나 오랜 시간을 허접한 액션에서 서성거렸나” 아날로그 액션에서 느낄 수 있는 말초적 쾌감. 탄탄한 플롯에서 오는 지적 충격이라는 상반된 매력을 고루 갖춘 21세기 최고의...
매드 맥스: 분노의 도로,"생각을 하고 볼 필요가 없다. 등장인물의 갖가지 사연을 넣었다면, 이 영화의 평점은 훅 떨어졌다. 액션에 CG가 판치는 시대에 미친 SF 액션 영화가 강림했다. CG만 떡칠하는 너..."
매드 맥스: 분노의 도로,"모든 장면에서 에너지가 넘치고, 직선적이지만 압도되어 지루할 틈 조차 없었다."
매드 맥스: 분노의 도로,함께 미쳐야 진정한 재미를 느낄 수 있는 작품. 미쳐야 산다!
매드 맥스: 분노의 도로,말 그대로 압도당한다. 무조건 극장에서 봐야 할 영화
매드 맥스: 분노의 도로,처음으로 내게 액션영화의 희열을 알려준 영화
매드 맥스: 분노의 도로,음악연출 너무 좋고 워보이 개좋음 톰하디는 말할것도 없고
매드 맥스: 분노의 도로,자동차 액션만으로도 눈을 사로잡는다. 이게 카체이싱이다.
매드 맥스: 분노의 도로,기승전결이 완벽했다. 첫 매드맥스가 보고싶어지는 영화
매드 맥스: 분노의 도로,순수재미에 살짝 곁들어진 메세지
매드 맥스: 분노의 도로,2015년에 본 영화 중에 제일 재밌었다
매드 맥스: 분노의 도로,2시간짜리 도파민 주사 맞은 듯한 느낌
매드 맥스: 분노의 도로,모두 다 같이 여덟 손가락 깍지 끼고 V자 만들어 하늘 위로!
매드 맥스: 분노의 도로,헉헉 존잼
매드 맥스: 분노의 도로,보세요.
매드 맥스: 분노의 도로,미쳤다
매드 맥스: 분노의 도로,"전율,몰입,개성,음악,연출력,연기 다 갖춘 영화"
매드 맥스: 분노의 도로,같이 미쳐가는 재미가 있다
매드 맥스: 분노의 도로,.
원경,출연자가 노출 수위를 대본이 아니라 촬영 직전 콘티로 알게 되는 콘텐트는 제작돼서도 공개돼서도 안 된다고 생각합니다만? 게다가 대역에 배우 얼굴 합성이라니 기괴하기 그지없음.
원경,티빙아 정신차려라....몸으로 관심끄는 시대는 끝났어
원경,"생각보다 시대극이랑 차주영 배우님 비주얼이 잘어울리네요 고구마가 예상되지만 재밌을 것 같습니다,,,!"
원경,여성주의를 설파하기 위해 이런 정도의 댓가를 치뤄야할까? 역사왜곡의 악취가 가득한 드라마. 암담하다
원경,뭔데 왜 재밌는데 ㅋㅋㅋ 사극을 좋아하지않는데 한번보고 푹빠짐 재밌어요 3화 빨리보고싶어요
원경,"하필 오픈 시점 시국 영향에 악플이 생성되겠지만... 극중의 원경은 사악하지도 멍청하지도 않다. 드라마 오픈 시점, 이 드라마보다 나은 드라마가 없는데? 드라마 최대의 빌런은 채영"
원경,태종은 처가에 대한 자격지심에 왕비에게조차 적대감을 들어내는 발암캐릭으로 나온다. 냉대속에서 세종을 길러내는 원경. 이건 입지적 이야기가 아니라 인간의 고뇌에 관한 고찰이다.
원경,웃기네.. 원경이 대사 하는거 들어보면 지금 패미들이 외치는 당당한 여성 그 자체던데?? 그러면서 벗기면 남자들이 조아라 할것 같든?? 그냥 짜증나던데.. 니들 사상
원경,원경왕후의 다음이 기대된다! 된다!! 차주영!!! 힘!!!!
원경,아쉽게도 제 취향은 아닙니다… 스토리가 너무 진부해요
원경,19금만 포커스 된 삼류 사극 노출씬 때문에 여주 캐스팅 된게 확연히 티 나네
원경,김건희가 드라마 만들라고 하드나 ?
원경,차주영 중전역에 너무 잘 어울리지만 대본 좀 너무함
원경,출연자들의 연기는 나무랄때가 없으나 개연성이 부족한게 단점이다.(예를들면 방원의 갑작스런 감정변화등)
원경,다 떠나서 내용이 너무 피로하다 현실만 해도 넘치게 피곤한데
원경,개존잼 예전처럼 100부작 대하드라마로 제작해달라!!!!
원경,한국판 튜더스ㅡ
원경,"재미있다 마네, 뭔가 더 봐야하나 하는 의구심이 생겨서 3화 보다 하차함."
원경,이현욱배우의 어쩜 그리 나쁜역할을 잘하는지ㅋ 이방원역할도 딱인듯합니다
원경,노출 신 없어도 될것같은데... 배우들 연기 잘하고 재미있어요
원경,역하다 2025년에도 삼류노출씬을 넣는 감독이니 제작사니 에휴
원경,진짜 개꿀잼입니당.. 혜정이랑 시아형 너무 예쁨
원경,권력싸움.... 앞으로가 궁금해지네요 파워파워 차주영님 연기 기대가 됩니다
원경,이럴거면 그냥 가상의 설정이라고 해라...
원경,후궁들이 연기를 너무 못하고 채령이가 저렇게 변하게 된 개연성이 납득이 되지 않음;
건국전쟁,다큐멘터리임에도 전혀 지루하거나 하지않아서 아주 재미있게 봤고 감동도 있어서 무척 좋았습니다. 학생이거나 나이가 젊은 분들이 많이 보시면 좋겠습니다. 강추합니다~!!
건국전쟁,다른 시각을 가진 영화. 균형잡힌 역사인식을 가지기 위해 꼭 보아야 하는 영화
건국전쟁,이작품은 꼭봐야 합니다 역사가 얼마나 선동적으로 조작되어 왔는지를 정확하게 보여 줍니다 지금과도 상황이 너무 유사해서 놀랍습니다
건국전쟁,"역사를 잊은 민족에게는 미래가 없다 이승만을 친일자라, 독재자라, 살인자라 매도하는 우리에게는 더더욱"
건국전쟁,한마디로 레드필. 북한과 전교조가 왜 지금도 이승만과 싸우는지 알 수 있는 영화. 조직적으로 교과서에서 빼버린 엄청난 실화. 대한민국 국민이라면 반드시 알아야 할 역사적 펙트.
건국전쟁,이승만 대통령이 있었기에 지금 우리나라가 이렇게 잘 사는 나라가 되었다는 것을 알게 되었다
건국전쟁,학교에서 알려주지 않은 진짜 역사를 이제야 알았어요. 잘못된 교육의 무서움을 알았고 지금도 잘못된 교육이 이어진다는 사실이 더 무섭네요. 초대 대통령에게 너무 죄송하고 부끄러워요.
