movie_title,review
굿파트너,장나라배우가 이렇게나 연기를 잘했구나.. 새삼 감탄 중
굿파트너,1화 펴은 볼만했으나 설정이너무 뻔해보임 이혼변호사가 남편이 바람을
굿파트너,배우들의 연기도 좋았고 무엇보다 현실감 있는 요즘 부모의 삶의 모습이 반영된거 같아 몰입되는 드라마
굿파트너,"뻔한 설정, 뻔한대사, 뻔한전개... 장나라라 보려했는데 2화를 채 못보겠네;; 볼 드라마가 이리 없냐.. 것만 번드르르하게 꾸미는것만 늘었어"
굿파트너,매주 기다리기 너무 힘드네요...장나라 배우님이 너무 좋네요..
굿파트너,우영우의 대박느낌이 강하게 난다. 장나라 남지현 피오 배우의 그림체가 잘어울리고 얼굴합 보는 재미도 굿. 이것저것 클리셰도 많지만 그래도 주말이 기다려지는 정주행 드라마 !!!!!
굿파트너,작가가 회사생활을 안 해본 게 분명하다.
굿파트너,맛있게 맵다 🌶 도파민 싹 도는 드라마 이혼 변호사 출신 작가님이라 그런지 변론할때 오바하는 장면없이 조근조근 말하는게 인상이 깊음
굿파트너,뻔할수있는 서사지만 단단한 디테일과 야무진 캐릭터가 극 호감. 트렌디한 한국적 스토리텔링을 살릴수있는건 매회 찰진 이혼 남녀의 법정 스릴러 다운 기구함과 주인공의 긍정 기개!힙
굿파트너,좀 과하다싶었지만 초반 1~3편까진 볼만했는데..와 5화에서 도저히 못보겠어서 꺼버림..배우들 문제는 아닌 것 같고 이건 작가의 문제 아닐까싶다. 모든 사람이 다 그렇진 않겠지만.
굿파트너,역시 이혼법정은 도파민 파티 두 여배우 연기력에 빠져서 보게 되면서 엄마란 뭔가도 생각하게 된다
굿파트너,두 여배우의 연기가 볼만함~
굿파트너,"배우들의 연기는 훌륭하나, 낡은 스토리라인이 보기 힘들다."
굿파트너,2024년에도 이런 드라마를 만드네 너무 식상하고 뻔한 전개.
굿파트너,장나라가 이리 연기를 잘했던가~~!!! 다시 한번 재평가 하게 되는 드라마로 부모의 역활도 다시 생각하게 만든다.배우자에 대한 예의도 생각하게 만드는 잘 만들어진 작품입니다.
굿파트너,"장나라의 진부한 연기와 빠른 대사, 날도 더운데 피로함. 나중에 더위 가셔서 짜증 안날때... -> 봤는데 재밌네요. ㅎ"
굿파트너,"변호사가 주인공인 드라마는 많았지만, 재판과 변호사의 일상을 이처럼 디테일하게 표현한 드라마는 없었던 것 같다. 분명 현역 변호사의 감수를 받았으리라"
굿파트너,용두사미ㅜㅜ
굿파트너,아니 저 주인공은 왜 변호사가 지 감정을 넣어 ㅋㅋㅋㅋㅋ 저렇게 감정따라가는데 기업 변호는 어떻게해 ㅋㅋㅋㅋ
굿파트너,"소재만 현대적이고, 그 외의 것들은 모두 고전적인 이상한 작품."
굿파트너,Very good plot. All actors are excellent. This is a first divorce relates show that's realistic
굿파트너,굿
굿파트너,요즘 재밌게 시청하고 있어요 이혼에 대해 부모란 무엇인가에 대해 다시 한번 생각해 볼수 있는 드라마
굿파트너,부부의 이혼 사례를 보면서 소통이 얼마나 중요한지 알게 되고 자신의 행동이 타인에게 어떤 영향을 주는지 생각해보게 된다
굿파트너,이혼으로 가는 경우의 수를 볼 수 있어 흥미로와 본방사수 중.
굿파트너,Good
굿파트너,대본연출연기 모든면에서 완벽.
굿파트너,너무 재미있어요
굿파트너,"지상씨, 정말 사과하세요. 전생에 나라를 구했으니 이번 생에 나라에게 사과하세요🥲"
굿파트너,"Entretida,reflexiva, muy buen guion y dirección y las actuaciones son maravillosas! NJH mi favorita."
굿파트너,장나라의 연기차력쑈. 근데 남지현 나올때마다 끄고싶어짐 캐릭터도 문제 연기력도 문제
굿파트너,연기력 구멍은 뭐로 메꾸려나 …….
