movie_title,review
30일,나만 재미없었나? 언제 재밌어지는건지 계속 기다려도 기다려도 안나와서 ㅠㅠ
30일,뻔할 수 있는 내용을 뻔하지 않게 잘 비틀어가면서 그려낸 영화. 진짜 너무 웃겨서 깔깔 웃으면서 봤다 아직도 웃김ㅋㅋㅋㅋ
30일,"영화 스스로 '뻔한 클리셰야! 그치만 재밌어!'를 외치고 있고, 배우들의 묵직한 연기력이 그걸 끌고 가는 영화. 강하늘이라는 뼈대와 정소민이라는 살 없이는 한없이 가벼워졌을 수도."
30일,"흔한 스토리에서 벗어날려는 노력도 충분히 보이고, 솔직히 이 작품보고 로코물에 빠지기 시작했다!"
30일,"감독 배우들 모두 반쯤 돌아있는, 로코의 탈을 쓴 극한직업."
30일,환장로맨스ㅋㅋ 공감도되고 간만에 엄청 웃었네요😁
30일,더도 덜도 바라지 않으니 딱 이만큼만 만들면 부담 없이 볼 수 있겠다는 생각이 드는 로맨틱 코미디.
30일,판단력이 떨어지면 결혼을 하고 이해력이 떨어지면 이혼을 하고 기억력이 떨어지면 재혼을 한다는 명언을 그대로 실천.
30일,영화 겁나 재미짐. 뻔한 스토리인데도 이리 재밌게 잘 만들기 있음 ㅋㅋ
30일,로맨스에 혀가 저릴정도의 단맛이 꼭 필요한이유
30일,이혼하러가는날 기억상실이라는 설정 너무 좋다 그리고 뻔하지 않으면서 뻔했던게 의외로 재미있는 효과를 가져온다 무엇보다 배우님들의 연기가 좋은영화!
30일,재미있는 코미디
30일,지루할만하면 툭툭 던지는 소소한 개그와 묘하게 코미디가 잘 어울리는 강하늘의 연기가 돋보였다.
30일,두 사람의 케미가 좋고 전작<위대한 소원>부터 쌓아온 유머도 안전빵
30일,막 새롭고 신선하지는 않지만 하지만 뻔한전개는 벗어났다 억지 웃음을 자아내는게 아니라 편안하고 재미있게 볼 수 있었다 그리고 소민배우님은 예뻣다 :)
30일,The chemistry is amazing and the story is good.
30일,흔하다고 생각할 때쯤 비틀어버리는 개그 오랜만에 크게 웃었습니다 배우들의 케미도 너무 좋아요
30일,기억상실로 인해 서로 이혼 할 위기에서 다시 시작해보는 로코. 나에겐 로맨스도 코미디도 다가오지 않았다.
30일,가볍게 친구랑 웃으면서 보기 좋은 영화였어요!!
30일,변박적 병맛에 능한 캐릭터 코미디.
30일,로맨스를 유쾌하게. 로코는 원래 그런거야.
30일,빗소리와 함께 좁은 우산 안에서 가까워지는 두 사람
30일,"바보 같은 우리사랑, 우리사랑 이대로 영원히."
30일,가볍게 보기 좋은 요즘 세대 유머코드
30일,"로맨스 코미디에 기억상실 소재를 들이부어 웃음 불바다를 만들었다 거를 타선 없는 주 , 조연 배우들의 웃음 타율 최고!"
30일,우리나라 로맨스 코미디 상위를 당당히 차지할 작품
30일,뻔한듯 안뻔한듯 괜찮음
30일,"유쾌한 로맨스와 코미디, 주연 배우의 연기합도 좋음."
30일,"한국 로맨스의 정석이 너무 베였지만, 코믹함이 한 가득이여서 웃으면서 보았습니다, 특히 마지막에는 인연에 대한 소중함도 느껴졌습니"
30일,과하지 않은 정직한 코미디.< 친구 연인 원수> 좋은 기억과 나쁜 기억은 독립적인가 침범하는 걸까?
30일,"예상했던 전개와 결말, 그래도 재밌으니까!"
30일,너무 재밌다고 해서 내가 너무 기대한건가! 나는 그리 빵빵터지지는 않던데. 내가 웃음코드가 부족한걸지도? 지루하지 않게 보기는함.
30일,오랜만에 영화관에서 재미있게 본 영화 코미디는 극한 직업 이후로 기대 없었는데 가족들이랑 남자친구랑 깔깔대고 봄 ㅎ 유치할 법 한데 재미있음 취향저격 제대로
30일,너어어어무나도 현실적인 결혼생활 뜨끔한다 진짜
30일,30일 90일
30일,재밌어요
30일,장모님의 솔로홈런 두 방!
30일,뻔하지만 뻔하지 않은 뇌빼놓고 보기 좋은 영화
30일,오랜만에 정말 기분좋은 영화 한편 봤네요.. 어찌나 많이 웃었던지 두 배우의 밝은 기운 보는 내내 좋았어요 ㅎㅎㅎ 조연들의 연기도 밝고 좋았어요 혼자보기 아까워서 가족들이랑 한번더
30일,좋은 기억은 빨리 휘발되기 마련.
30일,뻔한데 동시에 뻔하지 않은 로코 그 자체!!
30일,쌓인 먼지를 걷어내는 동안에도 우리의 시간은 겹겹이 쌓이네.
30일,다시 보기 어려울 것 같은 로코 수작
30일,개웃김.ㅋㅋㅋ 정소민이 이렇게 사랑스러웠나?
30일,이제 러브 코미디 연기에는 도가 튼 정소민.
30일,그 당시 볼 게 없어서 기대를 많이 하지 않고 본 영화였는데 작년에 영화관에서 본 영화중에 제일 기억에 남았어요 로코인줄 알았는데 로코보다는 그냥 코미디에 가까워요 ㅋㅋ!!
30일,이 커플 지지합니다.
30일,"전형적인 로맨스 코미디물에서 코믹을 좀 많이 가미해 연기보다 대사가 재밋는 영화, 찌질 연기 넘버원 강하늘, 망나니 연기 넘버원 정소민 둘의 미워 할수 없는 환장 케미 강추!"
30일,총 2번 관람하였습니다 첫 관람때는 웃느라 시간 가는 줄도 모르고 봤고 두번째 관람 떄는 스토리를 아고 보니 또 다른 느낌이였습니다. 200만 축하드립니다.
30일,소재가 신선하고 보는내내 재밌는 부분이 많았다. 유머 코드가 안맞는 사람들도있지만 나는 이런 유머코드를 좋아하여 간만에 재밌게 본 영화!!
퍼펙트 데이즈,세상에는 무례와 비매너에 화내는 동안 놓쳐지는 순간의 아름다움이 너무 많다. 비일상도 일상도 모두 내 세상이다. 나의 세상 안에서 부디 찰나의 아름다움을 다시는 놓치지 않기를
퍼펙트 데이즈,완벽하지 않아서 이미 완벽한 삶
퍼펙트 데이즈,"인생의 빙고 한 줄, 그렇게 우리에게 주어진 어느 멋진 날."
퍼펙트 데이즈,그림자를 아는 사람들의 해를 삼키는 하루하루의 철학
퍼펙트 데이즈,지금까지 올해의 최고작! 나이들어서 주인공처럼 늙을수 있으면 좋겠다고 생각했다 정갈하고 깨끗한 화면과 아름다운 음악이 좋다! 나도 일상의 가벼운 루틴속에서 하루 하루를 살아가고파
퍼펙트 데이즈,"웃고 있는데 울고 있다면, 울고 있는데 웃고 있다면, 당신은 완벽한 일상을 보내고 있다."
퍼펙트 데이즈,반복되는 일상이 지루하지 않은 이유
퍼펙트 데이즈,완전한 날이란 없다 하지만 불완전들 속에서 살아가기에 지루하지 않다
퍼펙트 데이즈,"기쁨이란 찾아오는 것이 아니라, 찾아내는 것."
퍼펙트 데이즈,반복과 여백이 겹겹이 쌓이면서 발견하게 되는 행복
퍼펙트 데이즈,소소한 일상의 행복과 도쿄의 갬성이 아름답게 어우러진 수작
퍼펙트 데이즈,"찬란하게 빛나는 찰나. 성실하고, 자기 일에 열심이며, 단정하고, 생명을 사랑할 줄 아는 인물의 매력. 음악이 굉장히 좋다. 인간에 대한 따뜻하고 애정 넘치는 시선이 사랑스럽다."
퍼펙트 데이즈,당신의 매일에 인사와 응원을..
퍼펙트 데이즈,잃어버린 ‘코모레비’를 찾아서 <퍼펙트 데이즈>
퍼펙트 데이즈,"습관처럼 읽던 책도 졸음 같은 고비를 이겨내고 결말을 맞이하듯이, 완벽한 날을 오르는 나의 여정도 언젠가 정상의 풍경을 마주하겠지?"
퍼펙트 데이즈,퍼펙트 데이즈
퍼펙트 데이즈,내 몫의 소신을 가지고 정갈하게 살아가기.
퍼펙트 데이즈,"완벽하지만 강박적이지 않은, 관조적이지만 에너지가 느껴지는. 문득, 높은 하늘과 코모레비를 바라보는 외로움. 그런 위로."
퍼펙트 데이즈,"닮고 싶지만 따를 수 없는 삶에 대한 동경, 살아보지 않았으나 그리운 삶에 대한 애틋함."
퍼펙트 데이즈,소소한 일상도 완벽하겠지만...공감이 가지는 않는
퍼펙트 데이즈,종려나무는 바다의 그림자를 꿈꾸는가
퍼펙트 데이즈,완벽하지 않은 하루는 오직 그 순간에만 느낄 수 있다
퍼펙트 데이즈,작위적이고 감상적인 장면들을 즐길 수 있다면.
퍼펙트 데이즈,불행해보일수도있는 평범한일상에 나를 녹이다..
퍼펙트 데이즈,주인공을 관찰하는 내가 마치 주인공인 것처럼 생각하게 되는 신기한 경험
퍼펙트 데이즈,"힐링영화도, 슬픈영화도 아니다. 삶의 양면성을 잘 담아낸 작품 같았다."
퍼펙트 데이즈,구석구석 촘촘히 직조한 히라야마 씨의 일상과 그의 과거사를 언뜻 비치게 하는 내러티브에 빨려든다. 흑백으로 보여주는 '코모레비'의 여운이 길다. 빔 벤더스. 2023. 4.5
퍼펙트 데이즈,기대하며 잠들고 웃으면서 일어나는 하루는 누가 만드는 것인가
퍼펙트 데이즈,지금 이 순간만 느낄 수 있는 평범한 일상에 대한 찬가
퍼펙트 데이즈,내가 생각하는 완벽한 하루
퍼펙트 데이즈,"반복되는 소소한 일상으로 삶이 고착된 듯한데, 지금에 와서 그 날들을 떠올려보면 그 하나하나가 얼마나 찬란하고 충만한, 그리운 날들인가…"
퍼펙트 데이즈,아픈 그림자를 거의 완벽히 가린 삶. 태도로 진정한 변화를 만들 수 있다는 가능성
