movie_title,review
히트,하이스트 영화의 클래식. 두 배우의 명연기와 숨을 멎게 만드는 시퀀스들은 17년이 지난 지금도 잘 숙성된 와인처럼 깊은 풍미를 지닌다.
히트,"강도와 경찰의 치열하고 화끈한 대결. 드니로와 파치노는 각자 강렬한 마성을 지닌, 하지만 개인적인 공간에서 약해지는 프로들을 연기하며 서로 원거리에서 지켜보고 있음에도 불구하고 누..."
히트,28년만에 다시 보니 시가지 총격전 보다 애처로운 세남자의 사랑 이야기가 가슴에 더 와닿는구나...
히트,시가지 총격전 보고 또 보고...
히트,.
히트,드니로와 알파치노가 함께 나온다는거 자체부터 이미 볼 가치가 뛰어난 영화.
히트,역대 최고의 시가전을 펼치고 팽팽한 눈치 싸움으로 긴장감을 높이다
히트,이 작품은 단순 액션으로 정의를 할수 없다
히트,두 배우의 카리스마는 오락영화도 오락영화로만 볼 수 없게 만든다 좋은 상업 영화는 시대를 타지 않는구나 라는 생각을 다시금 하게 만든 영화
히트,엔딩이 반대가 되는 영화도 보고 싶다
히트,"알 파치노와 로버트 드니로. 두 배우가 같이 나왔다는 것만으로도 봐야하는 영화. 형사와 갱스터의 도심 속 대결이 뼈대이지만, 직업인으로서의 애환도 느껴지고 외롭고 허무하다."
히트,클래식
히트,지금보면 좀 오래된 연출과 올드한 면이 있는것도 사실 전설은 과장되기 마련인데 알파치노 연기를 보고있노라면 전설이 축소되었다고 느껴짐
히트,"알 파치노와 로버트 드 니로라는 할리우드 레전드 두 배우의 만남. 뛰어난 연기력, 긴박감 넘치는 추격전, 그리고 깊이 있는 스토리까지, 모든 것이 완벽하게 조화를 이룬다."
히트,클래식으로 몰아붙이는 극강의 오락영화
히트,총기액션영화의 모범답안
히트,초반 1시간 30분은 빌드업 후반 1시간 20분은 긴장감 넘치고 뜨겁고 강렬한 액션을 선사한다
히트,로버트 드 니로의 카리스마가 압도적이다. 범죄영화 클래식의 정수
히트,로버트드니로 vs 알파치노
히트,정교함이 깨져 버린 원칙에 삐걱데는 균형을 리얼한 연출로 멋을 더한다.
히트,촘촘히 짜여진 스토리와 도로에서의 추격씬과 액션씬 그리고 배우들의 명연기. 액션 스릴러 영화 중 최고의 영화.
히트,흠잡을 데 없는 연출이 돋보이는 가운데 시가전 장면이 압권이군
히트,96년도 작품이라 영상물이 넘쳐나는 24년도에 보기엔 밋밋한 감이 있지만 총격씬 하나만으로도 명작이라고 할 수 있다.
히트,"가슴이 뜨거워질 정도로 냉렬하고 치명적인, 또 다른 측면에서는 깊숙한 인간성을."
히트,서로 다른 길을 걸을 수밖에 없던 두 남자
히트,"프로들에 의한 극한의 마초적 형식주의, 마이클 만 스타일의 정점!"
히트,여태 이보다 뛰어난 총격신은 없었다
히트,범죄 액션 스릴러의 교과서.
히트,오직 인간만이 낼 수 있는 열기로 가득찬 뜨거운 영화.
히트,근-본
히트,매력적인 악당이 매력적인 형사와 충돌한다
히트,프로학 개론.
히트,범죄자와 형사의 캐릭터가 역전된 재미가 있다
히트,너무 심플하지도 복잡하지도 않은 적당한 각본에 현실적이고 납득이가는 설정과 액션. 고전적이지만 세밀한 연출을 통해 계속 몰입하게 만드는 작품. GTA5가 하고싶어진다.
히트,이 영화의 빛나는 부분은 가슴뛰게 한다
히트,범죄 스릴러 장르의 절정체.
히트,어느한쪽으로 치우치지 않는 스타일리쉬한 범죄영화
히트,내용은 진부하나 두 명배우를 한 영화에서 볼 수 있어 넘나 감사했다. 90년대 미국 문화의 일면인 총격전은 지금의 사회 병리 현상을 예고하는 둣하다
히트,마지막 총격씬 만으로도 …
히트,거리에서의 총격씬은 명작중에 명작임
히트,잊을수 없는 총격전
히트,"마이클 만 감독의 최고의 범죄 드라마, 로버트 드니로와 알 파치노의 케미 압권"
히트,로버트 드니로&알 파치노 그 자체로 훌륭함
히트,액션~~
히트,"'남자'의 원초적인 향은 물씬, 감정선은 늬엿늬엿."
히트,번역이 그지같아서인지 도무지 집중도 안되고 재미가 없다
히트,결국 한끗차이였던 두남자의 추격전
히트,깜깜한 밤 밝은 터널을 지나가는 장면은 앞으로의 복선을 나타낸다. 이는 비행장에서도 마찬가지다. 그 둘은 어쩌면 어두운 곳과 밝은 곳에 있을 뿐 한 배에서 태어난 형제가 아니었을까
히트,기혼자간의 다툼. 냉정함이 의리를 사로잡아먹는 정의.
히트,"총격신이 아주 대단함. 이제는 너무 나이가 들어 액션이 힘든 두 배우의 액션도 좋음. 드 니로의 마지막 선택은 마음에 안 들지만, 그럴 수 밖에 없었겠다 싶음."
캐치 미 이프 유 캔,"권력(power)이 나를 쫓도록 하라. 그가 더이상 도망치지 않았던 이유는 더이상 쫓는 사람이 없었기 때문이 아니라, ‘되돌릴’ 것이 사라졌기 때문이다. 프랭크가 처음 도망치던 순..."
캐치 미 이프 유 캔,"""자기야, 나 잡아봐라!"" 라고 경쾌하게 도망치는 디카프리오, ""자기, 기다려! 내가 잡으러 간다!"" 라고 경쾌하게 잡으러 가는 톰 행크스."
캐치 미 이프 유 캔,실화를 바탕으로 했는데 긴장감도 있고 너무 재미있었다.
캐치 미 이프 유 캔,위대한 사기꾼을 구원한 것은 그를 보듬어 줄 따뜻한 관심.
캐치 미 이프 유 캔,"진짜 이름으로 첫 출근했을 때, 진정한 프랭크의 삶이 시작됐다."
캐치 미 이프 유 캔,이때부터 이미 <더 울프 오브 월 스트리트>의 싹이 보였다.
캐치 미 이프 유 캔,긴장감 넘치면서도 재밌었던 영화!
