movie_title,review
언내추럴,이 작품을 안 본 사람은 반쪽짜리 Lemon을 듣는 것이다
언내추럴,-
언내추럴,ost부터 배우들 연출까지 뭐 하나 빠지는 거 없이 좋다 시즌2를 기다리게 하는 드라마..
언내추럴,드라마 보다 ost가 더 유명한 작품이지만 lemon의 가사가 가장 와닿을 때는 역시 드라마를 본 이후이다
언내추럴,.
언내추럴,일단 일드 좋아한다고 어디가서 말하려면 이건 꼭 봐야함 ㄹㅈㄷ 띵작
언내추럴,일드중 오글거리는 연기 없는 희귀한 드라마 존잼
언내추럴,가장 좋아하는 일드예요 정말 최고의 의학드라마ㅜㅜ
언내추럴,와 역대급 드라마 진짜 재미있게봤어요 한편한편 완성도가 장난 아니네요 이시하라사토미 존예... 레몬 ost 너무 좋아요!!
언내추럴,옴니버스인 듯 아닌 듯 하나로 이어지는 이야기가 좋았다
언내추럴,사실 이건 끝날때마다 등장하는 요네즈켄시의 레몬이 다했다...
언내추럴,인생 일드. 5점 만점에 100점.
언내추럴,깔끔하고 군더더기 없는 드라마 이런 드라마 은근 찾기 어렵다
언내추럴,깔끔한 드라마
언내추럴,일드 특유의 느끼함이 있으나 적중률 90%쯤 되는 감동적인 스토리라인에게 큰 별점을 주고싶다
언내추럴,서사가 이렇게 잘 들어찬 드라마는 오랜만에 보는 것 같다...
언내추럴,레몬을 들을 때의 느낌은 이 작품을 보기 전과 본 후로 나뉜다
언내추럴,이런 드라마 또 없나?
언내추럴,사회적 문제들을 짚어주는 각각의 에피소드들이 신선했고 그러면서도 몰입력을 잃지 않게 만드는 흐름과 개연성이 너무 좋았습니다. 시즌2 소취기원 !!
언내추럴,확실히 이 제작자분들이 잘 만드심 굳건하게 ost가수도 똑같이하고 엠아이유도 좋았는데 언내추럴 진ㅋ자 좋다
언내추럴,감상평 왜 저래
언내추럴,감정서에 담을 수 있는 감정이란 있는 그대로의 진실을 다루는 살아있는 자들의 열의뿐.
언내추럴,흔치 않은 소재의 드라마로 순식간에 다 봤다. 일본 작품은 원래 OST부터 웅장한가?
언내추럴,더 말해 봐야 입만 아픈 5점짜리 완벽한 작품
언내추럴,이 드라마를 보고 난 후로 Lemon을 들을때마다 눈물나려함😭 진짜 내 인생 드라마임. 매 회차마다 엄청 몰입해서 보는데 2화 마지막에는 진짜 울뻔했다. 일드 특유의 오글거림없음
언내추럴,입이 아닌 몸을 통해 이야기하는.
언내추럴,Lemon 🍋 노래때문에 알게됬다고해도 무방한작품 하지만 보고난뒤 감상은 진짜 노래 너무잘만들었다 작품도 좋았다
언내추럴,절제로 만든 희극
언내추럴,굿굿
언내추럴,낡아가는 일본 드라마의 형식 속에서도 주제의식은 빛난다.
언내추럴,이유 없는 죽음은 없다. 그 이유를 풀어주는 자들의 이야기
언내추럴,가볍게 볼만한 일본 드라마
언내추럴,법의학을 다룬 드라마인데 사건들이 특별합니다. 추천드립니다.
언내추럴,드라마를 보기 전 OST를 들었을땐 그저 노래가 좋았는데 드라마를 보고 나서 OST를 들으니 인상깊었던 장면들이 자꾸 생각나요
언내추럴,이시하라 사토미의 매력을 알게해준 작품. 에피소드마다 내용도 정말 탄탄하고 이 드라마를 계기로 나의 법의학에 대한 관심이 커졌다. 중간중간 나오는 고독한 미식가 아저씨도 재미있음ㅋ
언내추럴,크으 진짜 미우404랑 같이 역작임
언내추럴,이 드라마를 보고난 후 레몬 들을때마다 눈물남
언내추럴,일본 드라마에 대한 편견을 깨 준 작품
언내추럴,법의학을 통해 남겨진 사람들에게 따뜻한 위로를. 드라마 속에 사회 문제를 적절히 녹여내어 시청자들에게 물음을 던진다.
언내추럴,스토리도 탄탄하고 다루는 주제와 메시지도 좋다. 아아.. 아름다운 이야기였어.....
언내추럴,담백하고 잔잔하며 삶을 이야기하는 드라마
언내추럴,의문의 죽음을 다루는 두 검시관의 이야기.
언내추럴,재밌어요
언내추럴,절망과 함께 살아가는 법
언내추럴,로맨스 없는 직업 드라마. 매화 다른 내용이어서 볼 때 루즈해지지 않고 잘 본 것 같음 드라마에 미쳐서 앓거나 덕질할 정도로 매력있는 드라마는 아니었지만 살면서 한 번 쯤은 보세요
언내추럴,뻔해보이는 줄거리 뒤에 감춰진 이야기가 많아 흥미로웠다.만화에서 나온듯한 인물 몇이 거슬리지않는다면 가볍게 즐길 수 있음.미국의학드라마의 만듦새는 기대하지 말 것.
언내추럴,이 드라마를 본 뒤로 유메나라바~만 들으면 눈물이 난다
언내추럴,너무 짧고 너무 재밌음…. 기막힌 타이밍에 깔리는 레몬까지… 이시하라 사토미 연기 대박임 😱👍
언내추럴,최애 일드
언내추럴,지루할 틈이 없다. 시즌2 내놔라!
이블린,"죽음이 삶의 일부이듯, 떠난 자도 남은 자들 곁에서 기억 속에 영원히 살아간다."
장손,가부장제에대한반란
장손,"정겹다가도 지긋지긋하고 겉으로는 격식 있지만 속은 곪아터진 우리 가족, 우리 사회, 우리 나라"
장손,혹여 마지막 봉투를 부러워 하지 말라. 그에겐 사랑이자 영원한 족쇄가 되었으니. 감당치 못한 한낱 아이는 떨어지는 빛을 손으로 가리는 것 밖에 할 수 없었다.
장손,거의 영화가 아니라 아름다운 풍경를 곁들인 한국근현대 미시적 사료
장손,"고맙게도 포근하게 따뜻하고, 지긋지긋하게도 지독하게 뜨겁기도."
장손,"이제는 찾아보기 힘든, 앞으로는 더 힘들, 한국의 풍경을 담았다"
장손,"가족과 그들의 역사, 애정하고 증오하다."
장손,지독하게 한국적인 영화.
장손,시대와 세대의 죽음에서 드러나는 진실과 속내가 가져온 갈등의 시작과 끝
장손,우리의 삶은 아니지만 우리 모두가 공감할 수 있는 이야기
장손,"지켜야 할 것, 감춰야 할 것"
장손,굉장히 한국스런 아름다운 한옥. 그 이면의 모순과 모순들이 부딪혀 서로 찢어지는 광경.
장손,리얼한 k-가족의 이야기. 그런데 이제 쎄함을 곁들인....
장손,장손
장손,올해의 감독 데뷔작으로 인정해도 될만큼 훌륭한 이야기와 라스트 롱테이크
장손,너무 사실적이라 보기 힘들었어요
장손,결코 남의 일 같지 않은 어릴적 우리 집안을 보는듯한 정겨움 속 어느 집이나 있을 법한 곪아버린 상처들. 장손은 어깨의 짐이 무겁다.
장손,우리네 역사와 핏줄을 관통하는 한 폭의 하이퍼리얼리즘.
장손,"장손이라는 무게감과 장손이 아니라서 가지는 무게감을 느끼게 하는 하이퍼 리얼리즘 영화 연기,미장센에 감탄하고 때론 서글펐으며 너무 리얼해 간담이 서늘했다"
장손,이 영화의 아름다운 풍광이야말로 어쩌면 가장 큰 페이크일지도... 멀리서 보면 아름다운것들
장손,이런 범주의 이야기도 이제 더 이상 나올 일이 없을 듯하다.
장손,우리 가족과는 다르지만 그래도 우리 모두의 이야기.
장손,가부장적 문화에 대한 시니컬한 돋보기.
장손,할머니의 손등을 만지작 거리던 손자의 마음으로
장손,교체되는 세대에서 장손의 역할은 어디로 귀결되는가
장손,내가 바로 3대 종손이다 옛날부터 가부장적인 가정의 전형적인 모습이다 꼭 내 할아버지 할머니 지금의 우리 아버지 형제를 보는것 같아 답답했다 우린 지금은 제사를 안한다
장손,영화 장손 정보 출연진 관람평점 이동진이 뽑은 영화 1위 리뷰 결말 후기 생로병사의 시간과 사람들 한국영화추천
장손,우리모두의 가족.
장손,"가부장제의 잔재 속에서 서로를 묶고 찢은 가족들의 생채기, 연민과 단념의 부재가 남긴 허무와 희망의 간극."
장손,갈수록 무서워지는 영화
장손,간간이 등장하는 유머가 미스터리한 분위기와 함께 흥미를 줄곧 유지하는군
장손,"쉽게 부서지는, 애틋하고 서늘한 두부 한 모의 감각"
장손,아무리 뭉쳐봐도 쉽게 으스러져버리는 두부와 같았던 영화
장손,개봉 첫날에 본 영화.. 대가족의 의미에 대해 생각하게 해주었다
장손,지극히 한국적인 ’걸어도 걸어도‘
장손,무실한 전통과 세대 갈등에 부여되는 압력
장손,감추고 숨기며 쌓아올린 탑이 스스로 흔들려 쓰러지기까지(3.0)
장손,할머니한테 해라~
장손,칼을 뽑았으면 두부라도 썰어야 구색 갖추고 면이 서는 전통의 진통 tip: 1. 극사실주의 대가족 풍속도       2. 가족끼리 보면 민망할 가족영화
장손,.
장손,"경상도 출신인 나의 PTSD를 유발한 것 부터, ‘가족’이라는 엉망진창의 끈과 허례허식 그리고 남겨진 최악의 운명"
장손,4.0
장손,내 상황과 동일해서 더 공감이 되었던 손자의 입장과 사위의 입장 그리고 가부장제의 허상과 그럼에도 존재하는 사랑에 대하여
장손,장손의 무게로 눌러진 두부가 어떻게 으깨져가는지.
장손,성진아 결혼하지마...
장손,밤에 술취한 아부지가 고래고래 소리지르는 건 대구 공통인건가... 나의 어릴 적 ptsd가 고스란히 담겨있는 2시간
장손,우리의 어제와 오늘
장손,"9.4/본디 연악하기에 부서지고, 썰리고, 으깨지기까지 했어도 거슬러 오르면 감쪽같이 하나였던 두부의 결속처럼."
장손,지켜야 하는 것에 관한 이야기를 자유로운 무게 조절로 전달한다
장손,그냥 다큐다
범죄도시 3,시즌2보다 좀 덜한 느낌 아쉬움이 있네요. 너무 기대가 컸던듯. 시즌4. 기대해봅니다
범죄도시 3,"마석도 캐릭터 유지에 힘을 많이 주는 건 여전한데, 조연 인물들의 뒷받침은 아쉽다."
범죄도시 3,모텔씬에서는 진짜 오열함(너무 웃겨서)ㅋㅋㅋㅋㅋ
