movie_title,review
서태지 25주년 라이브 타임: 트래블러,정말 30년 전으로 돌아간 것 같았다. 내가 사랑했던 건 그가 아니라 열다섯의 나였을 수도 있지만 그럼에도 눈부시게 아름다웠다.
서태지 25주년 라이브 타임: 트래블러,방탄부분만 봤어요. 서태지와 아이들에 ‘아이들’ 역할을 시켜주셨네요 ㅋㅋ 서태지 안늙네 나이는 나만 먹네
서태지 25주년 라이브 타임: 트래블러,내 생애 '저항'을 처음 가르쳐준 그의 활강
서태지 25주년 라이브 타임: 트래블러,.
서태지 25주년 라이브 타임: 트래블러,BTS와함께한 전설의무대
옥씨부인전,한편당 50분정도씩이 평균인 요즘 드라마보다 한편당 1시간30분정도 되는데도 시간가는줄 모르게 순삭이네요! 재밌습니다~!
옥씨부인전,여주연기력짱
옥씨부인전,여주연기말고볼게없다
옥씨부인전,추영우 최고에요 옥씨부인전 화이팅
옥씨부인전,임지연 배우님의 연기력이 너무나도 인상적이었고~ 몰입감 넘치는 빠른 전개에 푹 빠져들어 봤습니다~ 앞으로 구덕이가 아닌 옥태영으로서 보여줄 모습과 펼쳐질 이야기가 궁금하네요 ㅎㅎ
옥씨부인전,배경만 사극일뿐 현 시점의 사회문제를 빗대어 꼬집는거같은데.. 좀 노골적이라 오글거리는건 있다.
옥씨부인전,초반 임지연 연기에 홀려서 계속 보고 있는중. 힘조절이 좋은 연기자라고 생각한다. 내용이 예측 가능하다는 점이 있긴 하지만 그럼에도 계속 보게되는 중독성이 있는 드라마
옥씨부인전,"설정에 조금 억지가 있느냐 마느냐는 중요치 않습니다. 그저 불합리한 현실에서 약자들을 대변해주는 정의로운 인물을 보며, 우리 현실에서도 그러한 일이 있기를 희망하는 거지요."
옥씨부인전,추영우 연기로만 봤을 때 신인같지 않음
옥씨부인전,스토리가 갈수록 점점 더 흥미진진해지고 주연 배우들 연기력이 너무 좋아서 몰입감이 미쳤어요….
옥씨부인전,빠른 전개와 배우들 연기가 드라마를 계속 보게 함. 주변에서 다들 재밋다함.
옥씨부인전,임지연님의 연기에 푹빠져보는 드라마에요 추영우배우님두 역할이 매력적이어서 앞으로의 내용이 더욱 기대됩니다
옥씨부인전,중도포기직전 전개가 갑자기 왜이래 포기할래 임지연 사극이랑 안어울려요
옥씨부인전,임지연의 연기가 좋습니다 pc가 묻어 아쉽습니다
옥씨부인전,전개가 약간 엥? 스러운 거 같네요
옥씨부인전,사극 별루 안좋아하는데 임지연 배우님때문에 봅니다 아직 3화밖에 안봤지만 재미있네요 여자 홍길동전 같은 느낌입니다 앞으로의 전개가 기대되요
옥씨부인전,"기대없이 그냥 봤다가…. 배우들 연기도 좋고 스토리 연출 그냥 미쳤음,,,, 아 요즘 보는 드라마 중에 제일 재밌습니다 ㅠ.ㅠ"
옥씨부인전,드라마 스토리 전개 부분인 점에서 1화는 좀 느슨하다 라고 할 수 있지민 진행되가면서 긴장감을 주는 부분이 있습니다. 그리고 이 드라마를 완주하기 위해서 1화는 반드시 봐야합니다.
옥씨부인전,지루하지않게 결말까지 잘 끌고가줘서 재밌었어요.
옥씨부인전,너무 재미있게 봤는데 동화 같은 이야기..
옥씨부인전,"무언가를 이뤄내고 싶은, 이뤄내게 하고 싶은 간절한 마음과 마음이 닿았다."
옥씨부인전,난 그냥 권선징악이 좋다
옥씨부인전,처음 1화 집에서 뭐하지 하다가 본건데 임지연 연기 잘하고 추영우는 이제 스며들어 추영우 팬이 되어버렸슴다…
옥씨부인전,완벽한 결말입니다.
